Id,text,label
3301,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,ham
3324,Nope... Juz off from work...,ham
2539,Hmmm:)how many players selected?,ham
953,Also remember to get dobby's bowl from your car,ham
4846,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,ham
4330,Nope i'll come online now..,ham
732,Lol you won't feel bad when I use her money to take you out to a steak dinner =D,ham
1156,Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee,ham
5165,ÌÏ still got lessons?  ÌÏ in sch?,ham
3294,Dunno lei Ì_ all decide lor. How abt leona? Oops i tot ben is going n i msg him.,ham
2982,What should i eat fo lunch senor,ham
2156,Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself.,ham
1062,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,ham
2616,I went to ur hon lab but no one is there.,ham
1167,Lol now I'm after that hot air balloon!,ham
3222,Well that must be a pain to catch,ham
3636,You know what hook up means right?,ham
2938,Are you ok. What happen to behave like this,ham
4491,Probably a couple hours tops,ham
3140,Customer place i will call you,ham
4980,I said its okay. Sorry,ham
143,I know you are. Can you pls open the back?,ham
3577,They said Ì_ dun haf passport or smth like dat.. Or Ì_ juz send to my email account..,ham
4946,Great News! Call FREEFONE 08006344447 to claim your guaranteed å£1000 CASH or å£2000 gift. Speak to a live operator NOW!,spam
2782,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,ham
717,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,ham
1819,Dunno dat's wat he told me. Ok lor...,ham
2502,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry",ham
4360,"Don't Think About \What u Have Got\"" Think About \""How to Use It That You Have Got\"" gooD ni8""",ham
4171,"Sorry, I'll call later",ham
395,From here after The performance award is calculated every two month.not for current one month period..,ham
5386,I'm at work. Please call,ham
4492,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",ham
1365,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",spam
5079,\Keep ur problems in ur heart,ham
595,I am great! How are you?,ham
3952,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,spam
4968,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,ham
2914,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,ham
2326,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,ham
3766,"Sir Goodmorning, Once free call me.",ham
3440,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,spam
3851,"No, its true..k,Do u knw dis no. &lt;#&gt; ?",ham
4132,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,spam
5113,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,ham
2143,You stayin out of trouble stranger!!saw Dave the other day heåÕs sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA!,ham
1571,Near kalainar tv office.thenampet,ham
4079,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",ham
1122,Ok.ok ok..then..whats ur todays plan,ham
2786,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,ham
2967,"Mostly sports type..lyk footbl,crckt..",ham
2504,"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*",ham
3465,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",ham
675,"I dont knw pa, i just drink milk..",ham
2808,Oh yeah I forgot. U can only take 2 out shopping at once.,ham
3348,Oh is it! Which brand?,ham
728,Exactly. Anyways how far. Is jide her to study or just visiting,ham
412,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",ham
3146,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,ham
1516,I need to come home and give you some good lovin...,ham
825,Hmm .. Bits and pieces lol ... *sighs* ...,ham
3267,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,ham
3974,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,ham
616,He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.,ham
114,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",ham
417,FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,spam
3069,I'm now but have to wait till 2 for the bus to pick me.,ham
1625,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,ham
5514,Oh... Okie lor...We go on sat...,ham
4185,"Hmm ok, i'll stay for like an hour cos my eye is really sore!",ham
2896,ÌÏ collecting ur laptop then going to configure da settings izzit?,ham
5206,I will reach ur home in  &lt;#&gt;  minutes,ham
2082,I'm done oredi...,ham
753,When did you get to the library,ham
2546,Company is very good.environment is terrific and food is really nice:),ham
3969,"That's the trouble with classes that go well - you're due a dodgey one Û_ Expecting mine tomo! See you for recovery, same time, same place ",ham
3373,Also andros ice etc etc,ham
4107,Pls send me your address sir.,ham
2444,"Yes but i dont care! I need you bad, princess!",ham
4380,Mathews or tait or edwards or anderson,ham
1066,Once free call me sir. I am waiting for you.,ham
3913,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,ham
3498,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,ham
2738,"I sent you the prices and do you mean the  &lt;#&gt; g,",ham
5052,Lmao you know me so well...,ham
4000,He's just gonna worry for nothing. And he won't give you money its no use.,ham
1568,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,ham
2427,Do you think i can move  &lt;#&gt;  in a week,ham
3746,ÌÏ neva tell me how i noe... I'm not at home in da aft wat...,ham
5169,Now i'm going for lunch.,ham
1687,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,spam
851,"I am real, baby! I want to bring out your inner tigress...",ham
3546,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",spam
895,"Superb Thought- \Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today.\"":-)""",ham
4592,It's ok i wun b angry. Msg u aft i come home tonight.,ham
335,"Ta-Daaaaa! I am home babe, are you still up ?",ham
2839,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,ham
3087,"Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",ham
4611,Sorry da. I gone mad so many pending works what to do.,ham
1348,"Nothing much, chillin at home. Any super bowl plan?",ham
1015,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",ham
2816,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",spam
1631,We not watching movie already. Xy wants 2 shop so i'm shopping w her now.,ham
2489,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?,ham
3730,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",ham
3251,Come to medical college at 7pm ......forward it da,ham
5163,Ok leave no need to ask,ham
2070,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,spam
4452,Or I guess  &lt;#&gt;  min,ham
5438,"\What are youdoing later? Sar xxx\""""",ham
1635,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",ham
4646,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!,ham
2479,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007",spam
2265,I cant pick the phone right now. Pls send a message,ham
2959,Sir send to group mail check it.,ham
5272,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",ham
3059,K..k...from tomorrow onwards started ah?,ham
5053,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,spam
2141,Alright took the morphine. Back in yo.,ham
5104,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8""",ham
3118,Stop knowing me so well!,ham
5265,Gud ni8.swt drms.take care,ham
4045,Win a å£1000 cash prize or a prize worth å£5000,spam
3356,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..",ham
2744,"Tick, tick, tick ... Babe",ham
5092,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",ham
3506,Two fundamentals of cool life: \Walk,ham
1679,"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...""",ham
4249,How much for an eighth?,ham
3147,"\CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDåÕS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.\""""",ham
2294,You have 1 new message. Please call 08718738034.,spam
580,Huh so early.. Then Ì_ having dinner outside izzit?,ham
1470,Take some small dose tablet for fever,ham
4799,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",ham
4070,I've reached home n i bathe liao... U can call me now...,ham
3343,Oh great. I.ll disturb him more so that we can talk.,ham
4992,\HEY KATE,ham
4583,Noooooooo please. Last thing I need is stress. For once in your life be fair.,ham
3672,Moji just informed me that you saved our lives. Thanks.,ham
559,"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. ",ham
2849,She's fine. Good to hear from you. How are you my dear? Happy new year oh.,ham
512,Lol ok your forgiven :),ham
4729,I dont know ask to my brother. Nothing problem some thing that. Just i told .,ham
1081,Can u get pic msgs to your phone?,ham
1664,ÌÏ v ma fan...,ham
1012,I dunno they close oredi not... ÌÏ v ma fan...,ham
1931,What pa tell me.. I went to bath:-),ham
1150,(That said can you text him one more time?),ham
2838,"Easy mate, * guess the quick drink was bit ambitious.",ham
116,You are a winner U have been specially selected 2 receive å£1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+),spam
740,Yes i will be there. Glad you made it.,ham
5405,So how many days since then?,ham
3675,Hey r Ì_ still online? I've finished the formatting...,ham
830,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,spam
119,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,spam
4752,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,spam
5324,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",ham
5280,"Vikky, come around  &lt;TIME&gt; ..",ham
635,Me n him so funny...,ham
4465,Hey u still at the gym?,ham
4364,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,ham
4142,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",spam
991,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,ham
876,Are you in castor? You need to see something,ham
4869,Dip's cell dead. So i m coming with him. U better respond else we shall come back.,ham
4,"Nah I don't think he goes to usf, he lives around here though",ham
3051,Please leave this topic..sorry for telling that..,ham
3124,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,spam
2660,Want to finally have lunch today?,ham
2491,"Greetings me, ! Consider yourself excused.",ham
5173,U 2.,ham
3854,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890å£1.50 per msg,spam
4933,Hey do you want anything to buy:),ham
4777,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM,ham
1715,Asking do u knw them or nt? May be ur frnds or classmates?,ham
1148,I'm not driving... Raining! Then i'll get caught at e mrt station lor.,ham
3261,O shore are you takin the bus,ham
574,Nope i waiting in sch 4 daddy...,ham
3769,Love it! The girls at the office may wonder why you are smiling but sore...,ham
3736,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",ham
4146,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,ham
853,"\AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.\""""",ham
1982,Hey i will be late... i'm at amk. Need to drink tea or coffee,ham
2774,"Dude u knw also telugu..thts gud..k, gud nyt..",ham
4929,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",spam
1166,I am not having her number sir,ham
971,"Haha awesome, omw back now then",ham
2701,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",ham
4495,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",ham
3847,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,ham
2368,If you r @ home then come down within 5 min,ham
4115,What you doing?how are you?,ham
4780,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke,ham
4131,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,ham
2950,Hey now am free you can call me.,ham
524,"URGENT!: Your Mobile No. was awarded a å£2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",spam
2455,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?",ham
5016,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,spam
1841,I am in your office na.,ham
537,Or maybe my fat fingers just press all these buttons and it doesn't know what to do.,ham
2806,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,spam
4341,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,ham
3175,Havent still waitin as usual... ÌÏ come back sch oredi?,ham
784,Dont think so. It turns off like randomlly within 5min of opening,ham
4057,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,ham
1409,Where at were hungry too,ham
2537,That's y we haf to combine n c how lor...,ham
154,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",ham
3009,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),ham
1686,todays vodafone numbers ending with 0089(my last four digits) are selected to received a å£350 award. If your number matches please call 09063442151 to claim your å£350 award,spam
2901,"Bill, as in: Are there any letters for me. iÛªm expecting one from orange that isnÛªt a bill but may still say orange on it.",ham
5513,Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave,ham
4721,"I'm home, my love ... If your still awake ... *loving kiss*",ham
3863,A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),ham
2733,Do Ì_ noe if ben is going?,ham
1895,"Uh, heads up we don't have THAT much left",ham
569,WOT U WANNA DO THEN MISSY?,ham
1816,Are you going to write ccna exam this week??,ham
2065,Cos daddy arranging time c wat time fetch Ì_ mah...,ham
127,Are you there in room.,ham
3394,Then i buy.,ham
3327,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",ham
5552,Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with,ham
2975,I love u 2 my little pocy bell I am sorry but I love u,ham
980,If he started searching he will get job in few days.he have great potential and talent.,ham
2300,Nothin comes to my mind. ÌÏ help me buy hanger lor. Ur laptop not heavy?,ham
190,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,spam
1139,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,ham
5088,I wont do anything de.,ham
699,K..u also dont msg or reply to his msg..,ham
5325,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)",ham
606,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867,spam
4276,I'm glad. You are following your dreams.,ham
301,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",ham
3420,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,spam
5367,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates,ham
1060,I'm working technical support :)voice process.networking field.,ham
2565,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.,ham
5562,Ok lor... Sony ericsson salesman... I ask shuhui then she say quite gd 2 use so i considering...,ham
1069,Jus finish bathing...,ham
2524,FREE entry into our å£250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,spam
2205,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?",ham
1243,No shoot me. I'm in the docs waiting room. :/,ham
16,Oh k...i'm watching here:),ham
3120,Small problem in auction:)punj now asking tiwary,ham
4642,Sorry i din lock my keypad.,ham
4754,U wan 2 haf lunch i'm in da canteen now.,ham
815,Where's my boytoy? I miss you ... What happened?,ham
3067,Boy you best get yo ass out here quick,ham
5330,Dude im no longer a pisces. Im an aquarius now.,ham
959,Where @,ham
4893,Convey my regards to him,ham
225,Would really appreciate if you call me. Just need someone to talk to.,ham
3354,Minimum walk is 3miles a day.,ham
2485,Lol that's different. I don't go trying to find every real life photo you ever took.,ham
562,Geeeee ... I love you so much I can barely stand it,ham
3436,Then what about further plan?,ham
1693,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,ham
1045,"Come round, it's . ",ham
3446,Sitting ard nothing to do lor. U leh busy w work?,ham
4565,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,ham
954,Filthy stories and GIRLS waiting for your,spam
5551,Wen did you get so spiritual and deep. That's great,ham
2735,I meant middle left or right?,ham
5462,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,spam
4735,"Not for possession, especially not first offense",ham
5370,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,spam
1218,K..k..i'm also fine:)when will you complete the course?,ham
5254,I didnt get anything da,ham
1527,No screaming means shouting..,ham
3987,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",ham
5495,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...",ham
1300,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,ham
5449,"Latest News! Police station toilet stolen, cops have nothing to go on!",spam
160,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,ham
4067,TBS/PERSOLVO. been chasing us since Sept forå£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,spam
956,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",ham
3791,Love it! I want to flood that pretty pussy with cum...,ham
3234,"Yes, princess. Toledo.",ham
2869,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.",spam
3777,"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:\Dont wake up early in d mrng'' GOOD night""",ham
4433,Sounds great! Im going to sleep now. Have a good night!,ham
4973,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,ham
2961,"\NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT\""""",ham
2200,Haha... can... But i'm having dinner with my cousin...,ham
98,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?\""
ham""",ham
2557,This message is brought to you by GMW Ltd. and is not connected to the,spam
3183,Good morning pookie pie! Lol hope I didn't wake u up,ham
253,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",ham
3923,How? Izzit still raining?,ham
4199,I will come tomorrow di,ham
1445,I am in a marriage function,ham
1648,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),ham
4682,Ok u can take me shopping when u get paid =D,ham
4723,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",spam
3991,"Dizzamn, aight I'll ask my suitemates when I get back",ham
1696,"Sorry man, my stash ran dry last night and I can't pick up more until sunday",ham
3191,Is ur paper today in e morn or aft?,ham
4499,Nvm take ur time.,ham
1154,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,ham
2255,I just lov this line: \Hurt me with the truth,ham
1682,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,ham
3170,Still otside le..u come 2morrow maga..,ham
2056,.Please charge my mobile when you get up in morning.,ham
4090,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",ham
5433,You're gonna have to be way more specific than that,ham
3108,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,ham
4548,"Haha, my friend tyler literally just asked if you could get him a dubsack",ham
3723,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",spam
2049,How much is blackberry bold2 in nigeria.,ham
4976,"A boy was late 2 home. His father: \POWER OF FRNDSHIP\""""",ham
3643,* Thought I didn't see you.,ham
5490,K. I will sent it again,ham
623,"sorry, no, have got few things to do. may be in pub later.",ham
262,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,ham
3369,Most of the tiime when i don't let you hug me it's so i don't break into tears.,ham
4061,Hi dear we saw dear. We both are happy. Where you my battery is low,ham
1802,Ok lor thanx... ÌÏ in school?,ham
4736,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",ham
5560,Anything lor. Juz both of us lor.,ham
2385,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",spam
1959,Howz that persons story,ham
2976,"Ok omw now, you at castor?",ham
488,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2",ham
1843,Super da:)good replacement for murali,ham
1734,"I think we're going to finn's now, come",ham
2911,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,ham
3219,Its like that hotel dusk game i think. You solve puzzles in a area thing,ham
146,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",spam
1986,S..antha num corrct dane,ham
1369,Did you try making another butt.,ham
2811,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",ham
659,88800 and 89034 are premium phone services call 08718711108,spam
1794,How much i gave to you. Morning.,ham
2511,Er yep sure. Props?,ham
3397,It only does simple arithmetic not percentages.,ham
4282,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",ham
1147,Ok... Help me ask if she's working tmr a not?,ham
3272,Just finished eating. Got u a plate. NOT leftovers this time.,ham
608,Neva mind it's ok..,ham
3582,I sent your maga that money yesterday oh.,ham
1930,Carry on not disturbing both of you,ham
197,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt?,ham
2931,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,ham
2327,"URGENT! Your mobile number *************** WON a å£2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",spam
